id;employer_id;user_id;user_country;client_type;slug;name;description;skill_id;subcategory_id;type;budget;status;el1;created
3165238;7604853;7607564;UY;rebuy;desarrollo-integral-de-identidad-corporativa-y-diseno-para-software-de-empleados;Desarrollo Integral de Identidad Corporativa y Diseño para Software de Empleados;"Estamos buscando un profesional o equipo para desarrollar una identidad corporativa completa para nuestra empresa de software. Nuestro producto es una solución integral de control de acceso, control de rondas y un panel de gestión para empleados de empresas de seguridad física. Este panel también maneja licencias, adelantos, tickets, horarios y uniformes.

El objetivo principal es establecer una marca corporativa sólida y coherente para nuestro producto. Los entregables clave incluyen:

- Diseño de logotipo y desarrollo de la marca: Creación de un logotipo distintivo y un manual de marca que defina la identidad visual completa (colores, tipografías, uso del logo).
- Diseño de la página web de la empresa: Creación de un diseño web profesional y atractivo que refleje nuestra marca y presente eficazmente nuestro software. Se requiere el diseño de la interfaz y la experiencia de usuario.
- Diseño de papelería corporativa: Incluyendo tarjetas de presentación, hojas membretadas, sobres y otros elementos de papelería esenciales.
- Diseño de logos y elementos gráficos para redes sociales: Adaptación de la identidad visual para las principales plataformas de redes sociales.
- Diseño de plantillas de presentaciones: Creación de plantillas profesionales para presentaciones corporativas.
- Mockups de la aplicación: Diseño de interfaces de usuario (ui) y experiencia de usuario (ux) para nuestra aplicación, centrándose en elementos clave como botones, controles y flujos de interacción. Se espera que estos mockups se realicen en Figma.

Aunque ya tenemos un nombre para la empresa, estamos abiertos a explorar y considerar otras opciones durante el proceso de desarrollo de la marca.";437;676;fixed;entre 500 y 1000 usd;open;FALSO;2025-7-12, 19:39
3165246;6410552;6413275;BR;new;desenvolvimento-de-aplicativo-android-nativo-kotlin-para-seguranca-do-trabalho;Desenvolvimento de Aplicativo Android Nativo (Kotlin) para Segurança do Trabalho;"Estamos buscando um desenvolvedor Android experiente para criar o aplicativo ""Sinal Amarelo"", focado em Segurança e Saúde no Trabalho (SST). O objetivo é fornecer conteúdo relevante, atualizado e acessível para profissionais da área, como técnicos de segurança, engenheiros, operadores e supervisores.

O aplicativo será gratuito e deve ser uma plataforma simples, leve, funcional e de fácil manutenção, utilizando Kotlin para desenvolvimento nativo Android e Firebase para o backend.

Funcionalidades Essenciais para o MVP:
- Tela inicial com feed de postagens, exibindo título, texto e imagem.
- Sistema de login e cadastro de usuários, integrado com Firebase Authentication.
- Funcionalidade de filtro de conteúdo por categorias (ex: NRs, CIPA, Dicas, Acidentes, Gato Fiscal).
- Implementação de notificações push utilizando Firebase Cloud Messaging para alertas e atualizações.
- ÁRea dedicada para download de materiais técnicos em formato PDF (checklists, apostilas, etc.).
- Tela de perfil do usuário, permitindo edição de dados e logout.
- Um mini-jogo educativo embutido no aplicativo, ""Risco ou Seguro?"", com um formato simples de perguntas e respostas sobre situações de segurança.

Requisitos Técnicos e de Qualidade:
- Desenvolvimento nativo para Android usando Kotlin.
- Integração robusta com Firebase para autenticação, banco de dados e mensagens.
- Interface de usuário leve, intuitiva e interativa.
- Design compatível com a identidade visual já definida (cores, ícone e logotipo).
- Código bem estruturado, limpo e documentado, preferencialmente seguindo o padrão MVVM (Model-View-ViewModel).

Já possuímos o roteiro completo do aplicativo em formato PDF, o logotipo e parte dos conteúdos iniciais prontos para integração. Buscamos um profissional sério, comunicativo e com comprovada experiência em desenvolvimento de aplicativos Android nativos e Firebase, capaz de entregar um MVP funcional e de alta qualidade. Por favor, inclua seu portfólio ou projetos similares em sua proposta.";67;228;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-12, 19:49
3165251;2530022;2532830;BR;rebuy;especialista-em-migracao-de-site-wordpress-com-preservacao-de-seo-tecnico;Especialista em Migração de Site Wordpress com Preservação de Seo Técnico;Estamos buscando um profissional ou equipe altamente qualificada e com experiência comprovada para realizar a migração completa de um site existente, desenvolvido em WordPress. O objetivo principal desta transição é garantir a preservação integral do SEO técnico, minimizando qualquer impacto negativo no ranqueamento e visibilidade do site nos motores de busca. Esperamos uma abordagem estratégica e segura para todo o processo, desde o planejamento inicial até a execução e monitoramento pós-migração. O projeto envolve a transferência de todo o conteúdo, banco de dados e configurações, com atenção especial à estrutura de URLs, redirecionamentos 301, metadados, sitemaps e performance geral. O profissional deverá apresentar um plano detalhado de migração, incluindo etapas de backup, testes e validação. Buscamos alguém que possa garantir uma transição suave, com o mínimo possível de tempo de inatividade e que esteja apto a resolver quaisquer desafios técnicos que possam surgir durante o processo.;67;858;fixed;entre 0 y 50 usd;rating;VERDADEIRO;2025-7-12, 19:53
3165253;12272678;12275760;US;new;ongoing-wordpress-website-designer-developer-elementor-divi;Ongoing Wordpress Website Designer/Developer (Elementor & Divi);"We are a U.S.-Based marketing agency seeking a reliable, long-term freelance WordPress developer/designer to build and maintain multiple websites each month. Sites will primarily be built using Elementor or Divi, and occasionally involve WooCommerce or custom layouts based on Figma or existing references.

You must be proficient in:

WordPress (core, themes, and plugins)
Elementor and/or Divi
Responsive design
Basic SEO setup (Yoast, schema)
Speed optimization tools (e.g., WP Rocket, LiteSpeed)
This is a long-term, white-label position. You’ll work under our brand and must be able to deliver clean, professional sites for clients in industries like beauty, hospitality, real estate, and local services.";67;858;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-12, 19:54
3165254;12272644;12275726;PE;new;diseno-de-marca-completo-naming-y-desarrollo-web-profesional;Diseño de Marca Completo, Naming y Desarrollo Web Profesional;Necesitamos un profesional con experiencia para un proyecto integral de diseño de marca y desarrollo web. El objetivo principal es establecer una identidad de marca sólida y coherente, que incluya la creación de un nombre (naming) impactante y memorable. Además, requerimos el diseño y la mejora de una página web existente o la creación de una nueva, asegurando que refleje la nueva identidad visual y ofrezca una excelente experiencia de usuario. Buscamos un diseño moderno, funcional y atractivo que capte la esencia de nuestra marca y conecte eficazmente con nuestro público objetivo. Se valorará la creatividad, la atención al detalle y la capacidad de entregar soluciones completas de branding y diseño web.;437;676;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-12, 19:55
3165261;12272740;12275822;BR;new;repaginagem-site-existente;Repaginagem site existente;Temos um site já criado na WordPress com o nosso domínio, porém queremos dar um update pois acreditamos que não estamos tendo o resultado que gostaríamos;67;858;fixed;entre 100 y 250 usd;rating;VERDADEIRO;2025-7-12, 20:10
3165265;12272461;12275543;AR;new;diseno-y-optimizacion-de-contenido-visual-para-rosfur-muebles-industriales;Diseño y Optimización de Contenido Visual para Muebles Industriales;Estamos buscando un profesional con un fuerte sentido estético y comercial para optimizar la presentación de nuestros muebles estilo industrial listos para armar (RTA) en plataformas de venta online y redes sociales. Fabrica Muebles es un emprendimiento dirigido a hogares modernos y arquitectos, y necesitamos mejorar nuestra imagen para impulsar las ventas.El proyecto incluye las siguientes tareas clave: Redacción comercial persuasiva para la publicación principal de nuestra biblioteca estilo industrial en Mercado Libre, enfocada en captar la atención y generar conversiones. Diseño de tres (3) piezas gráficas atractivas y de alta calidad para nuestras redes sociales (Instagram y Facebook), que reflejen el estilo moderno e industrial de nuestros productos y resuenen con nuestro público objetivo. (Opcional) Edición de un video vertical corto para mostrar el proceso de ensamblado de un mueble. Se proporcionará material en crudo (video y logo), y se espera un resultado dinámico con música adecuada.Buscamos a alguien con experiencia comprobada en diseño gráfico y edición de video, preferiblemente con conocimiento en diseño de productos físicos o decoración, y un excelente criterio visual. Es fundamental un claro enfoque comercial para asegurar que el contenido no solo sea atractivo, sino también efectivo en la generación de ventas. Este es un trabajo puntual con potencial de colaboración a largo plazo.;437;676;fixed;entre 0 y 50 usd;open;FALSO;2025-7-12, 20:25
3165273;8578838;8581538;BR;new;modelos-3d-para-animacao;Modelos 3d para animação;Preciso de um modelo 3d para animação de personagens originais. A quantidade de modelos pode variar por favor entre em contato!;437;930;fixed;entre 50 y 100 usd;open;FALSO;2025-7-12, 20:43
3165277;12272939;12276021;BR;new;pagina-de-vendas-colorgoods;Página de Vendas Colorgoods;"Preciso desenvolver uma página de vendas estilo landing page para um produto único: Colorgoods.
O Colorgoods é um envelope contendo uma camiseta branca com uma estampa aleatória para colorir. Junto com a camiseta, vem um kit com 6 canetinhas para colorir a camiseta.
A única variação/escolha que o cliente poderá selecionar será o tamanho da camiseta.
A página terá que ser apelativa com gatilhos de venda, imagens do produto e elementos visuais que remetam a nossa marca (Saron).
Já temos um domínio próprio para hospedagem e poderá ser desenvolvido na shopify ou no próprio Hostinger, onde o domínio está registrado.
O cliente precisa conseguir acessar a página, selecionar o tamanho e realizar a compra conforme o meio de pagamento que melhor lhe atender (pix ou cartão de débito ou crédito).
Quanto menor o prazo de construção da página, melhor.";67;146;fixed;entre 100 y 250 usd;open;FALSO;2025-7-12, 20:55
3165279;11953140;11956116;BR;rebuy;desenvolvimento-de-area-de-pagamentos-com-integracao-pix-e-upsell-para-pacotes;Desenvolvimento de Área de Pagamentos com Integração Pix e Upsell para Pacotes;Estamos buscando um desenvolvedor experiente para criar uma área de pagamentos completa em nosso site. O projeto envolve a implementação de uma interface de usuário intuitiva onde os clientes poderão visualizar e selecionar entre 6 pacotes de serviços ou produtos distintos. Após a seleção do pacote, o cliente será direcionado para uma página de upsell, onde poderá optar por adicionar serviços ou produtos complementares antes de finalizar a compra. O método de pagamento principal será via Pix, exigindo a integração com a API do Pix para processamento seguro e eficiente das transações. É Fundamental que o fluxo de pagamento seja robusto, seguro e ofereça uma excelente experiência ao usuário.;67;146;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-12, 20:58
3165280;12270089;12273169;BR;rebuy;modificacao-de-materiais-de-identidade-visual-corporativa;Modificação de Materiais de Identidade Visual Corporativa;Preciso de um designer gráfico para realizar modificações pontuais e preenchimento em materiais de identidade visual já existentes. Os itens a serem modificados incluem: Pasta corporativa, Envelope timbrado, Papel timbrado, Cartões de visita (4 unidades), Assinaturas de e-mail (9 unidades) e um design de cartão de agradecimento. Os arquivos dos materiais já estão pré-definidos e prontos para edição. Buscamos um profissional com atenção aos detalhes e que garanta a consistência da marca.;437;676;fixed;entre 0 y 50 usd;cancelled;VERDADEIRO;2025-7-12, 20:59
3165290;12272989;12276071;AR;new;desarrollo-de-sistema-operativo-personalizado-linux-para-consola-de-videojuegos-m-box-2;Desarrollo de sistema operativo personalizado (Linux) para consola de videojuegos M-Box 2;"Estamos buscando un desarrollador freelance (o equipo pequeño) para crear un sistema operativo propio basado en Linux minimal (preferentemente Arch), orientado a una consola de videojuegos retro + juegos propios.
El objetivo es reemplazar Batocera en nuestra consola actual (M-Box) con un sistema propio, llamado M-OS, con interfaz fluida, soporte para emuladores, y posibilidad de expansión con juegos desarrollados en Unity, Godot o SDL2.
El sistema debe incluir:

Interfaz visual amigable (joystick-only, estilo Batocera)

Carga de juegos retro ya disponibles (mismo catálogo que Batocera)

Integración futura con Steam, GeForce Now y navegador web

Sección exclusiva de juegos propios

Capacidad de instalar juegos desde tarjeta SD

Sistema actualizable por red

Ya contamos con diseño general, roadmap, y estamos listos para avanzar. Valoramos compromiso, experiencia con Linux, y pasión por los videojuegos.
Presupuesto estimado: aportes mensuales a convenir hasta noviembre 2025.";67;228;fixed;mas de 3000 usd;open;VERDADEIRO;2025-7-12, 21:26
3165293;12273086;12276168;MX;new;diseno-profesional-de-etiquetas-para-bebidas-destiladas-basado-en-bocetos-de-ia;Diseño Profesional de Etiquetas para Bebidas Destiladas Basado en Bocetos de Ia;Necesitamos un diseñador gráfico experimentado para la elaboración de etiquetas para una nueva línea de destilados. El proyecto implica tomar bocetos de diseño existentes, generados con inteligencia artificial, y transformarlos en archivos de diseño profesionales y listos para impresión. Se requiere atención al detalle para asegurar que la identidad de la marca se refleje adecuadamente y que los diseños cumplan con los requisitos técnicos para la producción de etiquetas de alta calidad. El freelancer deberá trabajar en estrecha colaboración para refinar los conceptos iniciales y entregar un producto final impecable.;437;676;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-12, 21:29
3165294;1240928;1243421;BR;new;aprimoramento-de-layout-e-ux-ui-para-telas-de-projeto-existentes;Aprimoramento de Layout e Ux/Ui para Telas de Projeto Existentes;Estou buscando um profissional de design de experiência do usuário (ux) e interface do usuário (ui) para aprimorar o layout e a usabilidade de algumas telas existentes em meu projeto. Sou programador e, após a saída do profissional de UX anterior, realizei algumas adaptações por conta própria. No entanto, desejo que um especialista revise e otimize essas telas para garantir uma experiência de usuário fluida e visualmente atraente. O objetivo é refinar o design atual, aplicando as melhores práticas de ux/ui para melhorar a interação e a estética geral do produto.;437;747;fixed;entre 250 y 500 usd;open;VERDADEIRO;2025-7-12, 21:31
3165305;12273297;12276379;BR;new;athena-copilot;Athena Copilot;"Prompt Detalhado para Criação de App ""Mentor AI Copilot"" no Replit
Título do Projeto: Mentor AI Copilot - Assistente de Sessões em Tempo Real

Objetivo Principal: Desenvolver uma aplicação web em Python, hospedada no Replit, que atua como um ""copiloto"" para mentores. A aplicação deve capturar áudio e vídeo de sessões online (via compartilhamento de tela/microfone), analisá-los em tempo real com dois agentes de IA distintos e fornecer insights para o mentor, além de gerar relatórios pós-sessão.

1. Arquitetura e Tecnologias Sugeridas
Linguagem: Python
Framework Web/UI: Streamlit (ideal para prototipagem rápida e dashboards de dados) ou Flask.
Captura de Áudio: Biblioteca pyaudio para acesso ao microfone em tempo real.
Processamento de Áudio:
Transcrição: API da OpenAI (Whisper) ou uma biblioteca como SpeechRecognition.
Análise de Tonalidade: Biblioteca librosa para extrair características como tom, energia e ritmo da voz.
Captura de Vídeo/Tela: Biblioteca mss para captura de tela e OpenCV para processamento de imagem.
Nota: A captura direta de janelas de apps (Zoom, Teams) é complexa. A abordagem inicial será a captura da tela inteira ou de uma região selecionada pelo usuário.

Inteligência Artificial: API da OpenAI (Modelos GPT-4 ou superior) para os agentes ""Athena"".
2. Módulos Funcionais do Aplicativo
Módulo 1: Dashboard e Captura de Dados
Interface do Usuário (UI):

Criar uma interface simples com Streamlit.
Deve conter:
Um botão ""Iniciar Sessão"" que ativa a captura de áudio e tela.
Um botão ""Finalizar Sessão"" que para a captura e inicia a geração de relatórios.
Uma área de texto para exibir a transcrição da conversa em tempo real.
Uma ""Caixa de Sugestões"" onde os feedbacks dos agentes de IA aparecerão.
Uma área para exibir o ""Estado Emocional"" do mentorado.
Captura de Áudio em Tempo Real:

Implementar um fluxo que continuamente captura áudio do microfone padrão.
Dividir o áudio em blocos (ex: 5-10 segundos) para processamento.
Transcrever cada bloco de áudio para texto em tempo real e exibir na UI.
Captura de Vídeo/Tela (Opcional - Fase 2):

Permitir que o usuário selecione uma área da tela para monitorar (onde a janela do mentorado está).
Capturar frames de vídeo dessa região em intervalos regulares (ex: a cada 2-3 segundos).
Módulo 2: Agentes de IA em Tempo Real (Core da Aplicação)
Este módulo enviará continuamente dados para a API da OpenAI com prompts específicos.

Agente 1: ""Athena Copilot"" (Análise de Conversa)

Input: O texto transcrito da conversa.
Lógica: A cada novo trecho de transcrição, envie o histórico recente da conversa para a api do gpt.
Prompt para a IA (exemplo):
Você é 'Athena Copilot', um especialista em mentoria e comunicação. Analise o seguinte diálogo de uma sessão de mentoria. Com base apenas no último trecho, forneça sugestões curtas e acionáveis para o mentor em tempo real. Foco em:
- Melhorar a abordagem de uma pergunta.
- Sugerir uma mudança de ritmo (acelerar/desacelerar).
- Propor o uso de uma ferramenta ou dinâmica relevante ao tópico.
- Manter a conversa fluindo.
Se nenhuma sugestão for necessária, responda com 'N/A'.
Histórico: [texto do histórico da conversa]
Último trecho: [último trecho transcrito]
Sua sugestão para o mentor:
Output: As sugestões devem aparecer na ""Caixa de Sugestões"" da UI.
Agente 2: ""Athena Body Language"" (Análise Visual e Vocal)

Input: Frames de vídeo capturados e/ou análise das características do áudio (tonalidade).
Lógica:
Análise de Áudio (Prioridade 1): Use librosa para extrair pitch (tom), volume e velocidade da fala do áudio do mentorado. Envie esses dados para a IA.
Análise de Vídeo (Prioridade 2): Envie frames de imagem para um modelo de visão (como GPT-4 Vision).
Prompt para a IA (exemplo com dados de áudio):
Você é 'Athena Body Language', um especialista em psicologia e linguagem não-verbal. Analise os seguintes dados vocais do MENTORADO: Tom da voz: [ex: 'baixo e monotono'], Velocidade da fala: [ex: 'lenta'], Volume: [ex: 'baixo']. Com base nisso, infira o estado emocional atual mais provável (ex: 'Cansado', 'Desinteressado', 'Reflexivo', 'Ansioso', 'Engajado'). Forneça também uma sugestão ao MENTOR sobre como ajustar sua própria tonalidade de voz em resposta.
Estado Emocional Inferido:
Sugestão para o Mentor:
Output: Exibir o ""Estado Emocional Inferido"" e a sugestão de tonalidade na UI.
Módulo 3: Inteligência de Final de Sessão
Gatilho: Quando o sistema detectar palavras-chave como ""vamos encerrar"", ""para finalizar"", ""concluindo"", ou 3 minutos antes do tempo programado da sessão.
Lógica: Enviar a transcrição completa da sessão para a api do gpt.
Prompt para a IA (exemplo):
Você é um estrategista de desenvolvimento pessoal. A seguir está a transcrição completa de uma sessão de mentoria. Com base nas dificuldades e temas discutidos pelo MENTORADO:
1.  Crie um plano de ação com 2-3 passos práticos para o mentorado seguir.
2.  Sugira 1-2 ferramentas (apps, livros, artigos) que possam ajudar.
3.  Se uma dificuldade complexa foi mencionada, sugira um tipo de especialista externo que poderia ser consultado (ex: 'Consultor de Carreira', 'Terapeuta Financeiro').
Responda em formato de tópicos claros.
Transcrição: [texto completo da transcrição]
Output: As sugestões devem aparecer em uma nova seção na UI, para o mentor discuti-las com o mentorado antes de desligar.
Módulo 4: Relatórios Pós-Sessão
Gatilho: Clique no botão ""Finalizar Sessão"".
Lógica: Enviar a transcrição completa para a api do gpt com dois prompts separados.
Prompt 1 (Resumo para o Mentorado):
Crie um resumo detalhado e estruturado da sessão de mentoria a seguir. Organize por:
- Principais Tópicos Discutidos
- Insights e Descobertas
- Plano de Ação e Próximos Passos
Transcrição: [texto completo da transcrição]
Prompt 2 (Feedback para o Mentor):
Atue como um coach de mentores sênior. Analise a performance do MENTOR na transcrição a seguir. Forneça um feedback construtivo e privado para o MENTOR, incluindo:
- 2 a 3 pontos de melhoria de desempenho (ex: 'Permitir mais pausas para reflexão', 'Fazer mais perguntas abertas').
- Uma sugestão estratégica sobre o que focar ou qual abordagem usar na próxima sessão com este mesmo mentorado.
Transcrição: [texto completo da transcrição]
Output: Apresentar os dois relatórios em abas separadas na UI, com um botão para ""Copiar"" ou ""Baixar como .txt"".";67;228;fixed;entre 500 y 1000 usd;open;FALSO;2025-7-12, 22:14
3165306;553694;553922;BR;rebuy;site-estilo-fatal-models;Site estilo Fatal Models;Quero um site para acompanhantes modelo fatal models aqui está o modelo do site que quero https://fatalmodel.com/app/consumer/free/ Quero o esqueleto do site onde tenha possibilidade das meninas se cadastrarem semelhante a esse aí.;437;747;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-12, 22:20
3165313;12273321;12276403;BR;new;design-completo-de-identidade-visual-e-design-do-visual-do-website-para-nova-marca;Design Completo de Identidade Visual e design do visual do Website para Nova Marca;Estamos buscando um profissional de design talentoso para desenvolver a identidade visual completa da nossa marca. O projeto abrange a criação de uma logo versátil (incluindo versão principal, reduzida, com fundo claro/escuro e sem fundo), a definição de uma paleta de cores coesa e a seleção de tipografias adequadas que reflitam a essência da marca. Além disso, o escopo inclui a criação de materiais de papelaria essenciais, como cartão de visita e assinatura de e-mail. Para a presença digital, será necessário desenvolver um kit completo para LinkedIn, contendo dois modelos de posts, design de perfil e capa. O projeto também envolve a criação de mockups de apresentação para visualização da aplicação da marca e o design completo para o nosso website, garantindo uma experiência de usuário intuitiva e visualmente atraente. Buscamos um designer com experiência comprovada em branding e web design, capaz de entregar um trabalho de alta qualidade e alinhado com as tendências atuais.;437;676;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-12, 22:43
3165325;5745455;5748185;BR;new;designer-de-ui-ux-para-criacao-de-interfaces-web-e-mobile-modernas;Designer de Ui/Ux para Criação de Interfaces Web e Mobile Modernas;"Estamos em busca de um(a) designer com sólida experiência em desenvolvimento de interfaces modernas, responsivas e visualmente atrativas. O profissional será responsável por criar designs que reflitam com precisão a identidade visual de cada cliente, garantindo uma experiência de usuário excepcional.

O trabalho será realizado a partir de briefings detalhados fornecidos pela nossa equipe. O(a) designer atuará em colaboração direta com os times de desenvolvimento e marketing, assegurando coesão entre estética, funcionalidade e estratégia digital em todos os projetos.

Requisitos essenciais:
- Domínio avançado de Figma, com habilidade comprovada para criar layouts completos de sites (desktop e mobile).
- Forte compreensão de ux/ui e um foco contínuo na otimização da experiência do usuário.
- Capacidade de traduzir diretrizes de marca e conceitos visuais em designs consistentes, profissionais e impactantes.";437;747;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-12, 23:28
3165327;9849949;9852639;BR;new;criacao-de-logo-e-identidade-visual-completa-para-nova-marca;Criação de Logo e Identidade Visual Completa para Nova Marca;Preciso de um profissional para desenvolver a logo marca e a identidade visual completa para a minha nova marca. Já possuo o nome da marca definido e busco um design que transmita os valores e a essência do meu negócio. O projeto inclui a criação do logotipo principal, variações para diferentes usos (web, impressão), paleta de cores, tipografia e diretrizes de uso da marca. Espero um trabalho criativo, original e que se alinhe com as tendências atuais de design. O profissional deve ter experiência comprovada em branding e design de identidade visual. Por favor, apresente seu portfólio com projetos similares ao enviar sua proposta.;437;676;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-12, 23:29
3165330;12273654;12276736;BR;new;criacao-de-pagina-de-vendas-de-alta-conversao-para-personal-trainer;Criação de Página de Vendas de Alta Conversão para Personal Trainer;Estamos buscando um profissional experiente para desenvolver uma página de vendas otimizada para um personal trainer. O objetivo principal é converter visitantes em clientes para consultorias online e programas de treinamento personalizados.A página deve ser:Visualmente atraente e profissional, refletindo a marca do personal trainer.Responsiva, garantindo uma excelente experiência em dispositivos móveis e desktop.Focada em conversão, com chamadas para ação claras e persuasivas.Capaz de apresentar os benefícios das consultorias, depoimentos de clientes e informações sobre os programas.Requisitos:Experiência comprovada em design e desenvolvimento de landing pages ou páginas de vendas.Habilidade para criar layouts que guiem o usuário através do funil de vendas.Conhecimento em otimização de experiência do usuário (ux) e interface do usuário (ui).Capacidade de integrar elementos visuais que transmitam confiança e autoridade.O projeto é para a criação de uma única página de vendas, com foco em resultados e design impactante.;437;747;fixed;entre 250 y 500 usd;open;FALSO;2025-7-12, 23:38
3165342;12273772;12276854;AR;new;busqueda-de-disenadores-cad-y-de-sonrisa-digital-para-colaboracion-en-clinica-dental;Búsqueda de Diseñadores Cad y de Sonrisa Digital para Colaboración en Clínica Dental;Nuestra clínica dental busca incorporar freelancers especializados en diseño CAD y diseño de sonrisa digital para una colaboración a largo plazo. Necesitamos profesionales con experiencia en la creación de modelos 3D precisos para prótesis dentales, restauraciones y planificación estética de sonrisas. El trabajo implicará el uso de software CAD dental avanzado para transformar escaneos intraorales y datos de pacientes en diseños digitales detallados y listos para la fabricación. Buscamos individuos proactivos y con atención al detalle, capaces de trabajar de forma remota y comunicarse eficazmente con nuestro equipo. La colaboración será continua, apoyando nuestras necesidades de diseño digital en la clínica.;545;876;hourly;hasta 15 usd/hs;open;FALSO;2025-7-13, 00:18
3165354;12273816;12276898;CO;new;busco-desarrollador-para-crear-app-tipo-frubana-para-venta-de-frutas-y-verduras;Busco desarrollador para crear app tipo frubana para venta de frutas y verduras;"Hola, tengo un negocio de distribución de frutas, verduras, papa y legumbres en Colombia. Mis clientes son restaurantes, panaderías y asaderos. Ya tengo clientela y quiero una aplicación similar a Frubana, sencilla y funcional, donde mis clientes puedan:

Ver el catálogo actualizado de productos por categorías

Ver los precios por kilo, bulto o canastilla

Agregar productos a un pedido con observaciones por producto (por ejemplo: “tomate maduro”, “papa sin tierra”)

Enviar el pedido a mi WhatsApp

Ver promociones del día

Consultar las formas de pago (efectivo, Nequi, Daviplata)

Ver el horario de atención: lunes a sábado de 6:00 a.m. A 4:00 p.m.


????? Busco a alguien que me cree la app en Glide, Flutter, Bubble o alguna herramienta que yo luego pueda administrar fácilmente (actualizar productos, precios y promociones).

?? Presupuesto inicial: entre $300.000 y $800.000 COP para la primera versión funcional (demo).
?? Necesito que funcione bien en celular (Android principalmente).

Si me gusta el resultado, podríamos seguir trabajando en mejoras más adelante (app para repartidores, pagos en línea, fidelización de clientes, etc.).

Gracias.";67;228;fixed;entre 100 y 250 usd;cancelled;VERDADEIRO;2025-7-13, 01:06
3165357;12273985;12277067;PE;new;desarrollo-de-aplicacion-movil-para-plataforma-de-alquiler-de-autos;Desarrollo de Aplicación Móvil para Plataforma de Alquiler de Autos;Estamos buscando un desarrollador experimentado para diseñar y construir una aplicación móvil completa para un servicio de alquiler de autos. La aplicación debe estar disponible tanto para dispositivos iOS como Android, ofreciendo una experiencia de usuario fluida e intuitiva. Las funcionalidades clave incluirán registro y gestión de perfiles de usuario, búsqueda y filtrado de vehículos por tipo, ubicación y disponibilidad, un proceso de reserva y pago seguro, y un sistema de gestión para el seguimiento de alquileres. Se valorará la capacidad de integrar APIs de terceros para mapas y pasarelas de pago. El objetivo es crear una plataforma robusta y escalable que simplifique el proceso de alquiler de vehículos para nuestros clientes.;67;228;hourly;mas de 45 usd/hs;open;FALSO;2025-7-13, 01:16
3165359;12274039;12277121;BR;new;desenvolvimento-de-aplicativo-movel-para-localizacao-de-compras-acessiveis;Desenvolvimento de Aplicativo Móvel para Localização de Compras Acessíveis;"Estamos buscando um desenvolvedor para criar um aplicativo móvel inovador que ajude os usuários a encontrar os locais de compra mais acessíveis para suas necessidades mensais. O objetivo principal é facilitar a vida de pessoas com mobilidade reduzida, pais com carrinhos de bebê, idosos e qualquer pessoa que necessite de informações detalhadas sobre a acessibilidade de estabelecimentos comerciais.

O aplicativo deve incluir as seguintes funcionalidades:
- Busca por localização: Permitir que os usuários encontrem supermercados, mercearias e outros estabelecimentos próximos.
- Filtros de acessibilidade: Capacidade de filtrar resultados com base em características como rampas de acesso, corredores largos, banheiros acessíveis, estacionamento adaptado, elevadores, etc.
- Avaliações e comentários dos usuários: Permitir que os usuários avaliem a acessibilidade dos locais e deixem comentários detalhados.
- Informações detalhadas do local: Exibir informações como horário de funcionamento, endereço e contato, além dos detalhes de acessibilidade.
- Interface intuitiva: Design limpo e fácil de usar, garantindo uma excelente experiência para todos os usuários.

O projeto envolve o desenvolvimento completo do aplicativo para plataformas iOS e Android, incluindo design de interface, desenvolvimento de backend para gerenciamento de dados de locais e avaliações, e integração com serviços de mapas. Buscamos um profissional com experiência comprovada em desenvolvimento mobile e que compreenda a importância da acessibilidade.";67;228;fixed;entre 0 y 50 usd;open;FALSO;2025-7-13, 01:34
3165366;12274103;12277185;BR;new;criacao-de-site-simples-para-desentupidora-em-wordpress;Criação de site simples para Desentupidora em Wordpress;"Olá!
Estou procurando um profissional para criar um site simples, direto e funcional para minha empresa Faustino Desentupidora, que atende Campinas, Piracicaba e interior de SP.

? O que eu preciso:
	•	Site em WordPress (já tenho domínio e hospedagem)
	•	Tema leve e moderno (pode ser com Astra ou similar)
	•	Página inicial personalizada com informações da empresa
	•	Páginas de serviços, contato (com botão de WhatsApp), cidades atendidas
	•	Layout responsivo (funcionar bem no celular)
	•	SEO básico (Google)
	•	Pode usar Elementor (instalado)

Informações principais:
	•	Empresa 24h
	•	WhatsApp direto no site
	•	Serviços: vaso, pia, fossa, caixa de gordura, hidrojateamento

Já tenho alguns textos prontos e posso enviar tudo por WhatsApp ou e-mail.

?? Objetivo:

Ter um site profissional que passe confiança e seja rápido, com foco em receber orçamentos por WhatsApp.";67;858;fixed;entre 50 y 100 usd;escrowing;VERDADEIRO;2025-7-13, 02:00
